system:index,Aspect,B,Block,Ca,Cu,District,EC,Elevation,Fe,K,LULC,Latitude,Longitude,Mg,Mn,NDVI,NDWI,Organic_Carbon,P,Rainfall,S,Slope,Soil_Moisture,Temperature_C,Zn,pH,.geo,x_utm43n_m,y_utm43n_m
00000000000000000ed6_0,8,0.3199999928474426,Chelannur,556.05,0.9399999976158142,Kozhikode,0.168,36,29.780000686645508,247.8600006103516,10,11.37399959564209,75.76499938964844,126.8000030517578,17.1200008392334,0.7404084,-0.6681495,1.840000033378601,22.1299991607666,2554.875087738037,9.380000114440918,7,0.388927718449176,27.08397624803541,1.899999976158142,6.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7649099548342,11.374018149149755]}",583466.6524796302,1257443.1510963172
00000000000000000ed7_0,124,0.2800000011920929,Chelannur,276.05,1.2999999523162842,Kozhikode,0.191,29,30.520000457763672,143.80999755859375,10,11.37399959564209,75.7699966430664,147.0500030517578,12.640000343322754,0.6891095,-0.65370595,0.699999988079071,12.84000015258789,2554.875087738037,10.0,15,0.388927718449176,27.08397624803541,1.2599999904632568,6.83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77003035195366,11.374018149149755]}",584011.9172983281,1257444.5916285035
00000000000000000ed8_0,159,0.3199999928474426,Chelannur,244.75,1.1799999475479126,Kozhikode,0.451,43,38.900001525878906,192.0800018310547,10,11.371999740600586,75.76499938964844,114.25,7.159999847412109,0.77718675,-0.70949405,1.559999942779541,17.149999618530273,2554.875087738037,13.75,8,0.388927718449176,27.08397624803541,1.899999976158142,6.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7649099548342,11.372131687053106]}",583467.234778408,1257222.0023843606
00000000000000000ed9_0,192,0.3400000035762787,Chelannur,195.75,1.7000000476837158,Kozhikode,0.456,29,32.63999938964844,299.94000244140625,10,11.369999885559082,75.76499938964844,131.5500030517578,5.119999885559082,0.48925042,-0.49467853,1.840000033378601,26.780000686645508,2554.875087738037,13.130000114440918,5,0.388927718449176,27.08397624803541,1.3600000143051147,6.78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7649099548342,11.369975730371216]}",583467.8169760634,1257000.8537018425
00000000000000000eda_0,64,0.3199999928474426,Chelannur,252.0,1.3200000524520874,Kozhikode,0.301,13,29.13999938964844,148.9600067138672,10,11.371999740600586,75.77100372314453,104.4499969482422,14.399999618530272,0.73538715,-0.6600447,0.9800000190734864,13.300000190734863,2554.875087738037,9.380000114440918,2,0.388927718449176,27.08397624803541,1.5,7.33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77110833029462,11.372131687053106]}",584122.3896696143,1257223.734069733
00000000000000000edb_0,123,0.3400000035762787,Chelannur,526.15,1.7000000476837158,Kozhikode,0.321,16,38.720001220703125,183.4600067138672,10,11.371000289916992,75.77300262451172,117.25,11.380000114440918,0.753125,-0.66567695,1.0299999713897705,16.3799991607666,2554.875087738037,14.380000114440918,3,0.388927718449176,27.08397624803541,1.7000000476837158,7.02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77299479239127,11.37105370871216]}",584340.7913505461,1257113.7917618428
00000000000000000edd_0,90,0.3000000119209289,Chelannur,327.1,1.2599999904632568,Kozhikode,0.225,23,40.29999923706055,135.41000366210938,10,11.369999885559082,75.77899932861328,122.5999984741211,11.880000114440918,0.53754693,-0.54431176,1.399999976158142,12.09000015258789,2554.875087738037,8.75,5,0.388927718449176,27.08397624803541,1.2799999713897705,6.69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77892367326646,11.369975730371216]}",584995.4137511173,1257004.9117152542
00000000000000000edf_0,237,0.2399999946355819,Chelannur,261.55,1.5,Kozhikode,0.272,6,34.900001525878906,163.3000030517578,10,11.371000289916992,75.78299713134766,114.25,9.039999961853027,0.740113,-0.64926374,0.9800000190734864,14.579999923706056,2554.875087738037,13.75,3,0.388927718449176,27.08397624803541,1.159999966621399,5.97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.782966092045,11.37105370871216]}",585431.334904456,1257116.7115307024
00000000000000000ee0_0,237,0.3199999928474426,Chelannur,206.25,1.4800000190734863,Kozhikode,0.192,4,25.09000015258789,63.060001373291016,10,11.369999885559082,75.78500366210938,132.0500030517578,4.71999979019165,0.6547619,-0.5808286,0.9200000166893004,5.630000114440918,2554.875087738037,21.8799991607666,3,0.388927718449176,27.08397624803541,1.7400000095367432,6.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78512204872689,11.369975730371216]}",585650.5752238301,1257006.674683274
00000000000000000ee2_0,166,0.3400000035762787,Chelannur,271.8,0.9800000190734864,Kozhikode,0.206,13,32.5,121.5199966430664,10,11.369999885559082,75.79000091552734,93.6999969482422,5.099999904632568,0.6282457,-0.5855689,1.559999942779541,10.850000381469728,2554.875087738037,20.0,4,0.388927718449176,27.08397624803541,1.899999976158142,7.26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78997295126112,11.369975730371216]}",586195.8500504313,1257008.1522808191
00000000000000000ee3_0,199,0.4199999868869781,Chelannur,315.1,1.2400000095367432,Kozhikode,0.372,15,37.540000915527344,275.9700012207031,10,11.371999740600586,75.79399871826172,82.69999694824219,13.100000381469728,0.6561276,-0.61324614,1.5099999904632568,24.63999938964844,2554.875087738037,6.880000114440918,3,0.388927718449176,27.08397624803541,1.2400000095367432,6.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79401537003966,11.372131687053106]}",586631.4660758313,1257230.4912084038
00000000000000000ee6_0,180,0.3199999928474426,Chelannur,262.25,1.2400000095367432,Kozhikode,0.211,13,29.1200008392334,107.86000061035156,10,11.369000434875488,75.78600311279297,82.5999984741211,11.039999961853027,0.63942933,-0.6168852,1.7599999904632568,9.630000114440918,2554.875087738037,10.0,1,0.388927718449176,27.08397624803541,2.4600000381469727,6.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78593053248258,11.368897752030279]}",585759.9290526424,1256896.4473427974
00000000000000000ee7_0,153,0.3400000035762787,Chelannur,239.95,0.8999999761581421,Kozhikode,0.222,9,33.099998474121094,225.33999633789065,10,11.368000030517578,75.78500366210938,74.25,5.039999961853027,0.6555051,-0.6142778,1.4500000476837158,20.1200008392334,2554.875087738037,1.559999942779541,2,0.388927718449176,27.08397624803541,1.919999957084656,7.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78512204872689,11.368089268274566]}",585651.172546371,1256785.5250604146
00000000000000000ee8_0,90,0.3000000119209289,Chelannur,271.3,1.899999976158142,Kozhikode,0.305,7,51.70000076293945,218.6199951171875,10,11.369000434875488,75.78299713134766,97.75,10.899999618530272,0.6956713,-0.6123901,1.2799999713897705,19.520000457763672,2554.875087738037,5.440000057220459,1,0.388927718449176,27.08397624803541,1.2999999523162842,7.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.782966092045,11.368897752030279]}",585431.930751511,1256895.5619915358
00000000000000000ee9_0,305,0.2599999904632568,Chelannur,148.65,2.039999961853028,Kozhikode,0.868,27,24.899999618530277,155.33999633789062,10,11.369000434875488,75.77999877929688,81.5999984741211,12.640000343322754,0.62768126,-0.59864676,0.5899999737739563,13.869999885559082,2554.875087738037,6.0,8,0.388927718449176,27.08397624803541,0.959999978542328,6.91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78000165160739,11.368897752030279]}",585104.7651509095,1256894.6822678815
00000000000000000eeb_0,8,0.2399999946355819,Chelannur,312.65,0.9200000166893004,Kozhikode,0.131,32,51.70000076293945,190.2899932861328,10,11.366999626159668,75.77200317382812,92.5999984741211,3.1600000858306885,0.6933681,-0.6555855,1.649999976158142,16.989999771118164,2554.875087738037,10.0,7,0.388927718449176,27.08397624803541,1.940000057220459,6.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77191681405034,11.367011289933622]}",584232.9122615358,1256671.0984092983
00000000000000000eec_0,314,0.2800000011920929,Chelannur,519.2,0.7599999904632568,Kozhikode,0.352,20,44.900001525878906,99.33999633789062,10,11.366999626159668,75.76899719238281,97.6999969482422,2.4600000381469727,0.6994479,-0.6473311,1.309999942779541,8.869999885559082,2554.875087738037,15.630000114440918,4,0.388927718449176,27.08397624803541,1.7000000476837158,5.92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76895237361273,11.367011289933622]}",583904.9126814113,1256670.2290073182
00000000000000000eed_0,314,0.3600000143051147,Chelannur,227.6,1.2400000095367432,Kozhikode,0.697,7,59.2599983215332,54.31999969482422,10,11.366999626159668,75.76699829101562,101.8000030517578,4.699999809265137,0.73451775,-0.6353195,1.340000033378601,4.849999904632568,2554.875087738037,13.75,1,0.388927718449176,27.08397624803541,1.2799999713897705,6.41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76706591151608,11.367011289933622]}",583686.8014042656,1256669.6527552705
00000000000000000eee_0,134,0.2399999946355819,Chelannur,178.2,1.0399999618530271,Kozhikode,0.229,14,48.29999923706055,171.36000061035156,10,11.368000030517578,75.76499938964844,142.25,2.5,0.7363489,-0.6632621,0.7799999713897705,15.300000190734863,2554.875087738037,11.880000114440918,1,0.388927718449176,27.08397624803541,1.4800000190734863,7.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7649099548342,11.368089268274566]}",583468.399072596,1256779.7050487592
00000000000000000eef_0,153,0.2000000029802322,Chelannur,174.25,1.2799999713897705,Kozhikode,0.172,34,38.63999938964844,111.0999984741211,10,11.368000030517578,75.76200103759766,134.8000030517578,2.5,0.7624336,-0.6851339,0.699999988079071,9.920000076293944,2554.875087738037,14.380000114440918,6,0.388927718449176,27.08397624803541,1.159999966621399,7.58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76194551439661,11.368089268274566]}",583141.233617036,1256778.8456624504
00000000000000000ef0_0,153,0.2199999988079071,Chelannur,176.8,0.8999999761581421,Kozhikode,0.234,21,37.040000915527344,292.7699890136719,10,11.366000175476074,75.76000213623047,156.25,3.259999990463257,0.6773092,-0.63733333,1.2000000476837158,26.13999938964844,2554.875087738037,11.25,2,0.388927718449176,27.08397624803541,1.899999976158142,7.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76005905229994,11.365933311592684]}",582923.7016233676,1256557.1262284287
00000000000000000ef2_0,90,0.3600000143051147,Chelannur,600.45,1.899999976158142,Kozhikode,0.267,25,52.70000076293945,70.9000015258789,10,11.366999626159668,75.75199890136719,112.8000030517578,5.699999809265137,0.7522299,-0.6822074,1.9800000190734863,6.329999923706055,2554.875087738037,7.5,2,0.388927718449176,27.08397624803541,1.3200000524520874,7.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75197421474289,11.367011289933622]}",582050.1373407246,1256665.3765321095
00000000000000000ef3_0,226,0.2599999904632568,Chelannur,289.45,1.2599999904632568,Kozhikode,0.322,19,56.81999969482422,143.80999755859375,10,11.364999771118164,75.75299835205078,148.14999389648438,5.980000019073486,0.7252888,-0.65568215,1.0299999713897705,12.84000015258789,2554.875087738037,5.630000114440918,3,0.388927718449176,27.08397624803541,1.899999976158142,6.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75305219308382,11.365124827836972]}",582159.765428735,1256444.510802641
00000000000000000ef4_0,180,0.2199999988079071,Chelannur,173.1,0.7400000095367432,Kozhikode,0.537,15,30.520000457763672,178.3000030517578,10,11.364999771118164,75.75599670410156,122.9000015258789,6.239999771118164,0.78869486,-0.70181614,1.340000033378601,15.920000076293944,2554.875087738037,3.380000114440918,4,0.388927718449176,27.08397624803541,1.7000000476837158,6.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75601663352143,11.365124827836972]}",582486.9336749228,1256445.3598404927
00000000000000000ef5_0,0,0.3600000143051147,Chelannur,210.75,0.959999978542328,Kozhikode,0.259,18,34.900001525878906,64.73999786376953,10,11.364999771118164,75.75900268554688,131.5500030517578,5.119999885559082,0.6369626,-0.57521003,0.5299999713897705,5.78000020980835,2554.875087738037,3.75,2,0.388927718449176,27.08397624803541,1.2799999713897705,7.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.758981073959,11.365124827836972]}",582814.9346208654,1256446.2144266376
00000000000000000ef6_0,90,0.3199999928474426,Chelannur,825.75,1.2400000095367432,Kozhikode,0.207,13,38.900001525878906,196.8999938964844,10,11.36299991607666,75.76200103759766,109.25,5.78000020980835,0.77131873,-0.6353959,1.590000033378601,17.579999923706055,2554.875087738037,2.809999942779541,3,0.388927718449176,27.08397624803541,1.5,7.18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76194551439661,11.362968871155083]}",583142.6828505372,1256225.9217867816
00000000000000000ef7_0,0,0.3400000035762787,Chelannur,256.15,1.4199999570846558,Kozhikode,0.286,21,50.59999847412109,99.9000015258789,10,11.36400032043457,75.76499938964844,131.75,7.079999923706055,0.65505403,-0.61839235,0.3899999856948852,8.920000076293945,2554.875087738037,13.75,6,0.388927718449176,27.08397624803541,1.7000000476837158,7.46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7649099548342,11.364046849496027]}",583469.5629622893,1256337.4078308747
00000000000000000ef8_0,270,0.2399999946355819,Chelannur,708.5,0.959999978542328,Kozhikode,0.111,34,21.780000686645508,135.6300048828125,10,11.36400032043457,75.76699829101562,127.1999969482422,5.699999809265137,0.38204488,-0.4083863,0.9200000166893004,12.109999656677246,2554.875087738037,14.380000114440918,10,0.388927718449176,27.08397624803541,1.2799999713897705,6.82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76706591151608,11.364046849496027]}",583687.6764259248,1256337.9824390034
00000000000000000ef9_0,341,0.3400000035762787,Chelannur,244.75,0.7200000286102295,Kozhikode,0.102,41,33.560001373291016,73.25,10,11.364999771118164,75.76899719238281,101.8000030517578,7.119999885559082,0.521049,-0.5133205,0.8399999737739563,6.539999961853027,2554.875087738037,9.380000114440918,6,0.388927718449176,27.08397624803541,1.4800000190734863,7.05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76895237361273,11.365124827836972]}",583905.497668292,1256449.0802065702
00000000000000000efa_0,140,0.2599999904632568,Chelannur,202.5,1.2799999713897705,Kozhikode,0.195,31,39.040000915527344,237.44000244140625,10,11.36299991607666,75.77100372314453,117.8000030517578,7.900000095367432,0.72559524,-0.6781476,1.1699999570846558,21.200000762939453,2554.875087738037,6.130000114440918,7,0.388927718449176,27.08397624803541,1.899999976158142,7.16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77110833029462,11.362968871155083]}",584125.0294652466,1256228.5112022902
00000000000000000efb_0,134,0.2399999946355819,Chelannur,311.55,0.959999978542328,Kozhikode,0.305,20,32.63999938964844,225.67999267578125,10,11.364999771118164,75.77400207519531,124.4000015258789,6.900000095367432,0.52474,-0.48999077,1.4199999570846558,20.149999618530277,2554.875087738037,3.880000114440918,8,0.388927718449176,27.08397624803541,1.2400000095367432,7.24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7740727707322,11.365124827836972]}",584451.6125718715,1256450.529375466
00000000000000000efc_0,149,0.2199999988079071,Chelannur,314.6,1.340000033378601,Kozhikode,0.084,15,34.900001525878906,284.5899963378906,10,11.364999771118164,75.7760009765625,106.8000030517578,5.699999809265137,0.70964146,-0.65504473,0.9800000190734864,25.40999984741211,2554.875087738037,5.309999942779541,5,0.388927718449176,27.08397624803541,0.7400000095367432,7.08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77595923282885,11.365124827836972]}",584669.7257034238,1256451.1107872967
00000000000000000efe_0,207,0.3400000035762787,Chelannur,812.25,1.159999966621399,Kozhikode,0.496,22,31.920000076293945,144.25999450683594,10,11.361000061035156,75.7699966430664,122.8000030517578,4.880000114440918,0.72381693,-0.6762221,7.03000020980835,12.880000114440918,2554.875087738037,3.880000114440918,2,0.388927718449176,27.08397624803541,1.2799999713897705,7.26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77003035195366,11.361082409058433]}",584015.7252923662,1256007.0712376095
00000000000000000f00_0,288,0.2199999988079071,Chelannur,507.7,1.2400000095367432,Kozhikode,0.368,31,27.700000762939453,139.5500030517578,10,11.359999656677246,75.76300048828125,117.25,5.380000114440918,0.73828125,-0.6724084,0.75,12.460000038146973,2554.875087738037,16.25,6,0.388927718449176,27.08397624803541,3.700000047683716,6.92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76302349273755,11.360004430717488]}",583252.6103138466,1255894.4323540733
00000000000000000f01_0,104,0.3600000143051147,Chelannur,281.6,0.7400000095367432,Kozhikode,0.197,30,28.5,135.07000732421875,10,11.359999656677246,75.76100158691406,123.0999984741211,5.079999923706055,0.62872666,-0.63136214,1.4199999570846558,12.0600004196167,2554.875087738037,13.75,4,0.388927718449176,27.08397624803541,3.259999990463257,6.13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76086753605566,11.360004430717488]}",583034.493996949,1255893.8609363409
